Run started at  Tue Jul 24 16:28:22 BST 2018
Start include.
Starting
Ready
	From worker 2:	Parameters set for ENSMUSG00000029177
	From worker 2:	starting ABC for ENSMUSG00000029177
	From worker 2:	Number of trials = 1
	From worker 2:	Number accepted = 0
	From worker 2:	Number of trials = 1001
	From worker 2:	Number accepted = 54
	From worker 2:	Number of trials = 2001
	From worker 2:	Number accepted = 107
	From worker 2:	Number of trials = 3001
	From worker 2:	Number accepted = 160
	From worker 2:	Number of trials = 4001
	From worker 2:	Number accepted = 210
	From worker 2:	Number of trials = 5001
	From worker 2:	Number accepted = 262
	From worker 2:	Number of trials = 6001
	From worker 2:	Number accepted = 305
	From worker 2:	Number of trials = 7001
	From worker 2:	Number accepted = 354
	From worker 2:	Number of trials = 8001
	From worker 2:	Number accepted = 405
	From worker 2:	Number of trials = 9001
	From worker 2:	Number accepted = 453
	From worker 2:	Number of trials = 10001
	From worker 2:	Number accepted = 498
	From worker 2:	-2.8626370020362275 -0.526988526824729 -2.8463938571834095 43.883777937984654
	From worker 2:	-3.9125540052050294 -0.8194890713174772 -3.6168317617913224 75.19215840632714
	From worker 2:	-0.8766388035413462 -4.188078188478176 -0.6735835955021692 61.1928782892541
	From worker 2:	-2.7705658934729813 -1.097409905856959 -2.6762723832691275 35.951942537400576
	From worker 2:	-4.11821878642411 -2.9220512072457483 -3.2258150687675355 11.21064473284438
	From worker 2:	-0.22250143112633225 -0.13307873882726096 -0.8234848325994548 74.8932440194618
	From worker 2:	-4.200848677310711 -1.1545217365280322 -3.982881993932698 32.60788148102691
	From worker 2:	-4.2924257275971165 -2.4767024338390873 -3.1600789100446782 32.84710876330139
	From worker 2:	-0.05497788093192746 -2.0546077716415345 -0.6926346289516481 36.81459807789244
	From worker 2:	-1.573499293106135 -1.9624501040190516 -1.1201606386231866 24.484704118277687
	From worker 2:	-3.7733238358030468 -1.958289978779109 -2.998826958387793 36.54517282409253
	From worker 2:	-3.839107664657141 -4.593486936898552 -0.5441074929014986 74.07199318055554
	From worker 2:	-3.660792499814942 -2.867125104867832 -2.4810454429758475 18.654082725712424
	From worker 2:	-3.7677825618003338 -1.5426528812014944 -3.213668655743239 64.96036884624823
	From worker 2:	-0.2611156133211914 -1.7157571833112657 -0.49558005786642223 64.48368760462583
	From worker 2:	-1.036478341982467 -3.734465561076825 -0.6248709744196272 68.09693839180503
	From worker 2:	-1.762406016166313 -0.3986761285920686 -2.0379166105121858 69.59025188714202
	From worker 2:	-2.5105890405029894 -1.174123815049641 -2.879370532689691 11.628841400464438
	From worker 2:	-3.4488301927558553 -1.2362239821239402 -3.136663741382934 57.95232398841796
	From worker 2:	-1.4822768110115572 -2.7188708992733726 -0.7211942235118833 63.71681148939045
	From worker 2:	-4.50753871123424 -0.452821837523814 -4.6857280606167215 40.04873789045963
	From worker 2:	-2.4958567124276323 -1.432447175742725 -2.0670132943914 55.91982634787483
	From worker 2:	-1.846670004070032 -2.8212279366295827 -0.6708822578921456 52.07715829147897
	From worker 2:	-2.2828893529497942 -0.75643727107723 -2.9022140292175984 22.589409213390574
	From worker 2:	-4.669446475924127 -1.2436171739982438 -4.3776411394597154 60.924443485403955
	From worker 2:	-3.331702974576155 -1.1368223872515593 -3.4773066042386214 27.27425401770674
	From worker 2:	-3.186294259607471 -5.37697827850465 -0.9583511159200384 24.619549957390472
	From worker 2:	-2.746034507921699 -0.13830573897393883 -3.4154710712789855 48.606098406407966
	From worker 2:	-0.826352196292568 -5.837339726216085 -0.6612684760960539 51.50272083935276
	From worker 2:	-2.7745970172330754 -2.2266342354208915 -2.033684957024257 16.26180853740717
	From worker 2:	-2.888665024360724 -3.564553117588863 -0.8595437344567767 48.411788928687436
	From worker 2:	-1.6161185993956977 -1.471539160820468 -1.1957188519634485 36.71720242242371
	From worker 2:	-4.350611615983675 -1.9266294415345353 -3.6685518682126825 26.24862759857434
	From worker 2:	-2.026594475812717 -0.5039399554527835 -2.226841782828096 42.35971440640073
	From worker 2:	-1.3456804039634527 -5.372959845036708 -0.6326432457389375 44.93221001677378
	From worker 2:	-1.2196535320536928 -1.4027634000469948 -1.5743829454268514 9.307329279199674
	From worker 2:	-2.3139504173752923 -1.3513807768635449 -2.406338357012868 5.549696526857044
	From worker 2:	-3.405298930480459 -4.100605161752309 -0.9938668006011486 24.767353295069405
	From worker 2:	-5.404446411699866 -5.802153812949772 -1.8364705593036845 6.507984793420736
	From worker 2:	-4.28052625522713 -1.3573909271568736 -3.9200534568496255 29.49500261984724
	From worker 2:	-0.006780905016407601 -5.9354055897451286 -0.5150511594001159 56.64213683882565
	From worker 2:	-1.7913966821134668 -0.16088091346097766 -2.1118221795330068 66.40129933543214
	From worker 2:	-2.1149791847078063 -1.2192715247287653 -2.062973560246935 17.418796100386178
	From worker 2:	-1.0680968933956176 -2.399443009428978 -0.7199931748442987 58.47726799873822
	From worker 2:	-2.078619079680224 -0.4677364894100471 -2.572878551784856 42.736344161781226
	From worker 2:	-1.4660647556036146 -1.8784646740777653 -0.806264380857872 68.45371544155937
	From worker 2:	-3.4889382216519156 -4.9946909492847364 -0.6399056771652614 58.90553406635489
	From worker 2:	-3.420908212531802 -2.3861594218055937 -2.728934113911858 34.624974060574004
	From worker 2:	-3.0433493061796657 -2.8424771835964195 -1.5030389670522393 12.274898327193249
	From worker 2:	-4.265034945274051 -3.5488198657164047 -3.081757058390352 0.7983985705327079
	From worker 2:	-2.485103368493507 -5.965313917566741 -0.5855481975336136 59.364582341311625
	From worker 2:	-2.039367298332332 -5.348317090869983 -0.7524446543985555 60.279477070910005
	From worker 2:	-1.5502036157725678 -1.9490270482169327 -0.531586120678484 61.35780627677679
	From worker 2:	-3.7961647322446015 -0.6619785012629826 -3.8620285346663095 77.89612765827555
	From worker 2:	-1.2647490927830374 -5.750089608315818 -0.6922733412832782 36.05373603522166
	From worker 2:	-4.4059243442864595 -1.2011625999613553 -4.34486040691581 76.13939405274806
	From worker 2:	-5.29652870551954 -2.5381453108175682 -4.294442174967433 31.30699691163997
	From worker 2:	-5.498768203955198 -4.39064216659137 -3.8178187267851778 14.770946360557602
	From worker 2:	-1.2582129124334918 -5.331226690569967 -0.9000376991360532 32.50344520128042
	From worker 2:	-3.038936482445256 -3.2395929006801043 -0.9942771526554104 35.68101596192289
	From worker 2:	-0.3710518914355596 -4.857109001696671 -0.7423693828431723 52.72528810587451
	From worker 2:	-0.01023280240874147 -4.379113465766116 -0.6981072057693449 50.22936437932907
	From worker 2:	-0.211932994719783 -5.992673636908757 -0.5078332375835135 54.3336855505099
	From worker 2:	-2.566902588800032 -3.6373881385590443 -1.1567884216364384 18.43593386009445
	From worker 2:	-2.4499477821065287 -3.681899315042568 -0.6830943892532115 35.478976645410484
	From worker 2:	-2.778498943858844 -2.5095444992114957 -0.897838676923163 42.42583108705535
	From worker 2:	-0.6757327333959857 -5.579264841176396 -1.3693556802482476 10.292670605731065
	From worker 2:	-0.5250031368168919 -1.9060805872818456 -0.7658418690667173 41.02565345284411
	From worker 2:	-2.555517004913078 -5.39104852154597 -0.4891304548507289 79.2303579968072
	From worker 2:	-1.7150477724402222 -3.2663770957221643 -0.7456819850074288 45.901659033207366
	From worker 2:	-2.182222417900117 -0.7463956871795112 -1.9967426625396545 73.82365191924137
	From worker 2:	-2.1885849204960133 -3.3282840196380294 -0.5413766684491392 75.22624148629644
	From worker 2:	-3.3848051679978832 -0.6375060394206713 -3.530396836813418 34.3411710980984
	From worker 2:	-4.409957864026291 -4.232020387016883 -1.245525790191314 15.882004161537644
	From worker 2:	-3.4164039689718293 -1.7020430479820288 -2.9075217422516832 52.1432000124134
	From worker 2:	-1.1644031277449827 -0.5854560829869007 -0.9111479306324597 76.58908056978936
	From worker 2:	-2.6820165136144682 -5.912040271991125 -0.6061382198150653 51.33585325928989
	From worker 2:	-1.430814021034431 -0.612207433319651 -1.5197128107917193 47.40078597828376
	From worker 2:	-0.07761284686329528 -4.908504288941592 -0.7399900657260581 46.32910349991859
	From worker 2:	-2.2870650307398783 -4.09891315759618 -0.5474250244155288 59.07285512388546
	From worker 2:	-3.244685799787004 -0.5376585846808055 -2.9443874854345395 58.873781801141476
	From worker 2:	-1.209108989128202 -1.0108923852933227 -0.7288090661640405 65.80092372657703
	From worker 2:	-1.3908479252262467 -3.9715575788709354 -0.6335548964261211 47.3430119132988
	From worker 2:	-2.79131815487562 -2.714666757334933 -2.7999196161093955 1.0589976111432087
	From worker 2:	-4.990377094865778 -5.2053490898063295 -1.0342540827285962 57.66976840345194
	From worker 2:	-5.756142644736862 -5.580582836151898 -0.9210864692739147 54.09581220015294
	From worker 2:	-1.776814949138049 -4.93849103986407 -0.526554394796082 78.40866540734126
	From worker 2:	-1.4016226154338494 -5.082100254230832 -0.5860431031879951 53.4055827312079
	From worker 2:	-0.27238732182012804 -3.588280203817857 -0.6020449683919953 73.63894932760944
	From worker 2:	-1.5195255175751452 -0.3593418907958821 -1.569891149490303 60.34399898644381
	From worker 2:	-1.3709978905271258 -1.0682220059146879 -1.5114955982480662 37.17711770525702
	From worker 2:	-0.6631384734418173 -1.454278341119763 -0.5105398146910671 78.64728185766992
	From worker 2:	-0.11135191790533838 -5.6449887035230795 -0.7176547800243922 57.08218155703282
	From worker 2:	-3.1410418713060455 -1.0128082023467897 -3.4190139063682508 16.791664876107433
	From worker 2:	-4.642696651258694 -1.8743922424869783 -4.049921881966448 22.3735310750347
	From worker 2:	-4.0388501030634 -2.52701279266539 -2.9499823159940233 13.57133393087354
	From worker 2:	-4.019056818274654 -2.878346703451744 -2.681603018675222 44.83506125245935
	From worker 2:	-4.144245738787534 -2.54287428840384 -4.259035083825818 0.8011931990994725
	From worker 2:	-3.5365525398468347 -0.36911309256880287 -3.489465469776124 35.080350913470525
	From worker 2:	-2.016187791095268 -1.8516995665105185 -0.8365179199068304 44.062829550932236
	From worker 2:	-2.5278590921533945 -1.2403586545570118 -2.6162401017651695 16.876999594811615
	From worker 2:	-2.8950170941628715 -2.749421302417792 -2.0209812711124657 7.151711696295919
	From worker 2:	-1.9821319546265403 -0.5521862101445096 -2.5379752297920954 23.830003414170786
	From worker 2:	-3.2239941733857442 -1.7298586805747433 -2.5498436970714216 45.10502317113557
	From worker 2:	-4.6401890566015505 -1.4298631030689943 -4.643215238486726 14.581251764825183
	From worker 2:	-5.723192897609776 -5.602226919104261 -1.5756489406050829 23.799539736125936
	From worker 2:	-0.7704566514331752 -0.5732943230583007 -1.4595816748731956 25.740867912575034
	From worker 2:	-1.7873687087394092 -1.222785781840197 -1.4359340513807854 74.52816353358986
	From worker 2:	-0.2499974262216984 -4.993719508653058 -0.8550593590195223 29.218910770678495
	From worker 2:	-0.16023200506354485 -5.974631729764045 -0.8837101880929144 32.04671340796695
	From worker 2:	-2.502160602987191 -2.7654352144895076 -1.1732661965294362 26.354949219146437
	From worker 2:	-3.298283523122801 -4.3877516735522 -1.1057778451568874 22.294540047308615
	From worker 2:	-2.6591471507320303 -4.30184883833319 -0.5987058078857999 63.535888756703415
	From worker 2:	-3.6197622541164503 -2.662569449149818 -2.68232578727797 37.892705338749266
	From worker 2:	-1.0760799337665325 -5.464518365342989 -0.9723761464539198 31.9836217071993
	From worker 2:	-0.47770172762215957 -1.0333106279511135 -0.6300873693852225 54.31693643887616
	From worker 2:	-2.507317404085894 -1.4066826344894956 -2.8061536901743565 5.453651235830161
	From worker 2:	-4.457465542326409 -5.82392232971302 -0.6001651540300053 49.76199579711219
	From worker 2:	-2.974267917306383 -4.775880636643196 -0.5738604238847955 51.313328323338695
	From worker 2:	-4.270474570361082 -4.06074345442307 -1.3887505987447835 19.736363186798016
	From worker 2:	-0.7880033864550651 -1.0343920144439522 -0.7010277955598063 68.09789347702308
	From worker 2:	-0.7677567693687823 -1.0539381385994897 -1.3000464096344375 25.581698887422046
	From worker 2:	-1.60248003677449 -0.8400793115872283 -1.2291496898672492 70.23106753832509
	From worker 2:	-3.4209689553144154 -4.135289717324394 -1.090475559591468 25.180361134347464
	From worker 2:	-4.4501463628260485 -1.1885657131459517 -3.6524482082446417 62.89889543874659
	From worker 2:	-2.8790645012259644 -3.0554593790949123 -1.3166867798588147 20.538592511663918
	From worker 2:	-1.857884086915539 -1.1774799226553583 -1.7122596831526096 61.13463814236843
	From worker 2:	-2.13510873653264 -4.198093005071749 -0.7196734182642892 39.75350509291553
	From worker 2:	-5.31396723084451 -1.7303195822256718 -4.377736628282459 59.818666852623394
	From worker 2:	-5.502304382646125 -2.756339231504089 -4.19391686883267 44.65623109571329
	From worker 2:	-4.207673557819042 -0.9603597348164534 -4.001442008990097 79.9780044563928
	From worker 2:	-2.1834498136556943 -1.8724691532325881 -1.457239786982667 12.974188153353392
	From worker 2:	-2.8458448269398664 -1.1776574414146497 -2.466104973406954 76.30094178658695
	From worker 2:	-0.9404807804771824 -1.179711904547557 -1.019746983111883 65.42474244535788
	From worker 2:	-3.6537612080665265 -3.936594393327508 -0.4190245624073743 77.61467825898055
	From worker 2:	-1.0092207400232613 -2.8065496985875114 -0.8432936681711718 41.29767401755629
	From worker 2:	-2.062869221972243 -5.905380369875334 -0.8240778103155115 42.65179504706335
	From worker 2:	-1.0382128766146002 -5.714752303735403 -0.4330450165219544 74.06010139714047
	From worker 2:	-5.862595060841244 -2.141307037421662 -4.484698547233382 55.2395470807598
	From worker 2:	-2.7179880728318553 -0.3528956045444822 -3.440240413064421 18.04886731417616
	From worker 2:	-3.464530648413318 -3.6268708050710106 -1.4404750616440722 21.187386972474354
	From worker 2:	-2.8307034765399886 -3.3580277889505012 -0.6314692172784984 53.99089865109918
	From worker 2:	-1.013649786096006 -3.032797686722552 -0.8671629033593149 33.95653599806149
	From worker 2:	-3.2329791700982535 -0.5370950708661653 -3.9610336175918204 11.119461707841118
	From worker 2:	-4.437199001683142 -2.476788356189928 -3.9088355797237564 48.98808968330677
	From worker 2:	-1.0712771389167068 -2.039396284607631 -0.8092355474640298 53.51900291873335
	From worker 2:	-3.785811540962788 -5.048664104184732 -0.3591876072214202 68.11695398938517
	From worker 2:	-0.7457733792676073 -1.7795567390679992 -0.9167091739263675 24.885052011407378
	From worker 2:	-2.6824618064821046 -2.611818653468591 -1.5224096801955156 17.064295960583422
	From worker 2:	-1.3157139009561334 -0.7101094279368585 -1.4056860258242274 49.868799378649875
	From worker 2:	-1.3288658993083402 -2.4655388659490547 -1.1319203471141925 15.681697717212106
	From worker 2:	-2.226000559456055 -3.415214989809869 -0.6688890621362216 38.93696969493325
	From worker 2:	-0.2041108416145665 -3.001113115299142 -1.0693482749461847 25.00977403465699
	From worker 2:	-2.9765925318103346 -3.7721798782126545 -1.1005507667466539 17.892962878171463
	From worker 2:	-2.94466579897488 -5.034684397711681 -0.7111696303860917 61.67443584522664
	From worker 2:	-2.865819624645089 -1.2627309980571493 -2.2312913300385913 46.245063134697766
	From worker 2:	-4.883748120353461 -4.82002633771109 -1.2233072565102612 23.478790043142883
	From worker 2:	-3.050677316326125 -1.0667893614159762 -2.6350302780239176 48.54442432900562
	From worker 2:	-2.185876151372271 -0.18472869358442523 -2.5379782836087936 64.31166054239439
	From worker 2:	-4.832079652434658 -5.73474017322626 -1.0211559685332414 23.971599578062204
	From worker 2:	-3.2701317651780295 -0.4988684601150526 -3.8453808880337133 21.30207230488894
	From worker 2:	-1.2582150511292198 -2.4153448313000814 -0.7820479485672864 55.593191459683254
	From worker 2:	-1.8264320027027754 -0.8305477233677054 -1.9253840830090851 51.25615815624167
	From worker 2:	-4.989714921525865 -3.1973511695527153 -3.7622125509639974 60.910289024960505
	From worker 2:	-1.7163727294354043 -0.6469925529871166 -1.7815269027373555 54.85459182475072
	From worker 2:	-2.081891298568633 -0.10994940660720065 -2.613683202518203 55.321330484874984
	From worker 2:	-0.9393573658699239 -4.760236853569561 -0.9383652578772272 33.77518011999895
	From worker 2:	-1.7123124401342622 -0.9017823394914615 -1.5170180402480664 56.608388294488456
	From worker 2:	-4.912117048263552 -4.469709654680722 -1.0845485803717798 58.36935366986806
	From worker 2:	-0.9576197553531038 -0.7376199047370662 -0.7518422062298633 59.71008697298096
	From worker 2:	-2.0414198083085897 -1.0645547271176135 -1.8614780606819918 70.23331856209923
	From worker 2:	-1.7602279954317606 -5.579802196791857 -0.5954165506893663 65.30355469416479
	From worker 2:	-2.2857485307718326 -5.886447132278117 -0.9325614324162235 34.257336596967946
	From worker 2:	-2.2135406034337892 -2.3187505890733835 -1.5561069034263308 19.896362787436708
	From worker 2:	-4.4936971584261345 -1.7768327226245875 -3.751476634893932 36.95182950951935
	From worker 2:	-3.655767454621 -0.22949154553267181 -3.5538059574608023 73.5714648252381
	From worker 2:	-1.29409486337671 -0.09697645922134424 -2.120734379886045 31.033445192011886
	From worker 2:	-2.3410165392256364 -1.7558422774813183 -1.443937220413222 36.089824529634456
	From worker 2:	-1.9371475128312614 -4.830823968457545 -0.4251092605953293 72.44543191566079
	From worker 2:	-2.493630813351939 -4.374383310347794 -0.49369890347259204 78.44976693677228
	From worker 2:	-0.679884675623402 -0.5287418007722913 -0.8431088587118172 62.91453013552187
	From worker 2:	-1.1548600045225594 -0.9267581463297017 -1.0479269108595375 69.45654050666128
	From worker 2:	-2.476920958469726 -2.1006420703040183 -1.328603634110669 33.882010654136906
	From worker 2:	-3.359896910653164 -3.2494068168773698 -1.4219668617910237 22.47198946975347
	From worker 2:	-2.5330575164722404 -5.762104352562833 -0.7399935681440333 50.37553619519939
	From worker 2:	-2.4379647737164665 -2.3908118445281548 -0.9222722859819799 30.53190992829835
	From worker 2:	-2.3994339952588155 -5.040116347910253 -1.37832193757788 10.497941952843117
	From worker 2:	-2.9562832397312233 -0.007296153523842719 -3.8180784196014663 41.83049628582607
	From worker 2:	-2.6519694591345484 -3.9667499440635043 -0.4589937203184018 71.22234299337268
	From worker 2:	-0.8881984719027471 -4.319271777170025 -0.4293256074361489 67.50934787343488
	From worker 2:	-4.441996354390565 -0.9138713635741826 -4.39660818697802 26.104162022854265
	From worker 2:	-2.312274603583071 -4.716398506081776 -0.7435967699743049 44.83540484248165
	From worker 2:	-3.013282203420324 -0.292963275463487 -3.535952805842319 36.433480170510194
	From worker 2:	-3.3314659688848702 -0.7992695077480692 -2.9864777865122902 72.98981925324483
	From worker 2:	-3.1423291398451365 -3.8513228616491673 -1.495057706840945 8.449373936691487
	From worker 2:	-2.185663422952589 -5.918104166370993 -0.7975020470966658 38.30935165968695
	From worker 2:	-1.9113294536218168 -1.51823622496536 -1.6261644423707953 34.52390371505524
	From worker 2:	-2.9811744631294133 -3.3200292287488846 -1.6295865021921312 11.417091008607176
